iter,decision,simA,simB,sharpA,sharpB,timestamp
3725,Reconstruction B,,,432.8822021484375,1068.3990478515625,1759441972.1908262
3726,Reconstruction A,,,2497.5400390625,405.4676513671875,1759441978.2883177
3727,Reconstruction B,,,826.8182983398438,2236.836669921875,1759441984.768536
3728,Reconstruction A,,,1526.1658935546875,531.191650390625,1759441991.4480371
3729,Reconstruction A,,,898.6466064453125,405.4676513671875,1759441997.4802008
3730,Reconstruction B,,,749.416015625,1147.56787109375,1759442003.877713
3731,Reconstruction B,,,721.333740234375,1495.3831787109375,1759442010.5390897
3732,Tie,,,1010.53759765625,1013.991943359375,1759442017.10475
3733,Reconstruction B,,,728.69482421875,1292.3717041015625,1759442023.415797
3734,Reconstruction B,,,754.1566772460938,1279.589111328125,1759442029.4148023
3735,Reconstruction B,,,613.528076171875,751.8865966796875,1759442035.2849703
3736,Reconstruction B,,,932.1592407226562,1760.6651611328125,1759442041.5425646
3737,Reconstruction A,,,914.8020629882812,403.7144775390625,1759442047.6908126
3738,Reconstruction A,,,1545.701171875,1408.7423095703125,1759442054.3530831
3739,Reconstruction B,,,638.011962890625,1472.538330078125,1759442060.5327692
3740,Reconstruction A,,,3747.78076171875,3128.406982421875,1759442072.2281547
3741,Reconstruction A,,,2092.271240234375,1035.281982421875,1759442078.742612
3742,Reconstruction A,,,2921.447021484375,403.6817321777344,1759442085.1248887
3743,Reconstruction A,,,670.2713623046875,405.4676513671875,1759442091.6860092
3744,Reconstruction A,,,517.859375,137.3251495361328,1759442097.8201392
3745,Reconstruction A,,,1116.655517578125,1045.88037109375,1759442104.3818464
3746,Reconstruction A,,,741.2431030273438,405.4676513671875,1759442110.5274644
3747,Reconstruction A,,,507.1513977050781,405.4676513671875,1759442116.9129248
3748,Reconstruction A,,,697.2775268554688,405.4676513671875,1759442123.074792
3749,Reconstruction A,,,719.0889892578125,405.4676513671875,1759442129.5270808
3750,Reconstruction A,,,1086.3599853515625,405.4676513671875,1759442135.8062773
3751,Reconstruction A,,,1209.9862060546875,1159.174072265625,1759442142.448041
3752,Reconstruction B,,,870.213623046875,1412.1552734375,1759442148.6274107
3753,Reconstruction B,,,668.5349731445312,3314.699462890625,1759442155.0918727
3754,Reconstruction A,,,2309.04736328125,1704.7418212890625,1759442161.522009
3755,Reconstruction B,,,803.1734619140625,875.8033447265625,1759442167.9033437
3756,Reconstruction B,,,580.3939208984375,2259.980224609375,1759442174.683626
3757,Reconstruction A,,,1249.665771484375,760.260498046875,1759442180.9646459
3758,Reconstruction A,,,697.958984375,403.66375732421875,1759442187.1458826
3759,Reconstruction B,,,545.567626953125,1777.5252685546875,1759442193.5257788
3760,Reconstruction A,,,863.79541015625,403.6675720214844,1759442199.7214332
3761,Reconstruction B,,,527.4891967773438,624.7537231445312,1759442211.0493834
3762,Reconstruction B,,,219.46051025390625,403.6817321777344,1759442217.5851355
3763,Tie,,,812.0911865234375,812.8265380859375,1759442224.0251417
3764,Reconstruction A,,,1891.1212158203125,1836.3924560546875,1759442235.224678
3765,Reconstruction A,,,1108.2451171875,631.469970703125,1759442241.372948
3766,Reconstruction B,,,517.05029296875,2396.56201171875,1759442247.9294817
3767,Reconstruction A,,,1813.793701171875,611.5053100585938,1759442254.2560596
3768,Reconstruction B,,,585.5809326171875,1255.60791015625,1759442261.6493304
3769,Reconstruction A,,,1264.5506591796875,137.3251495361328,1759442267.799365
3770,Reconstruction A,,,546.1884765625,403.66375732421875,1759442273.9235802
3771,Reconstruction B,,,568.3976440429688,2651.951904296875,1759442280.1667905
3772,Reconstruction A,,,1877.7677001953125,1459.5263671875,1759442286.7181752
3773,Reconstruction A,,,2921.447021484375,405.4676513671875,1759442292.8641465
3774,Reconstruction B,,,706.71826171875,1165.2587890625,1759442299.163049
3775,Reconstruction B,,,982.32373046875,1320.9620361328125,1759442305.975747
3776,Reconstruction A,,,986.8460693359375,405.4676513671875,1759442312.4212868
3777,Reconstruction A,,,2929.564208984375,970.3997802734375,1759442318.7001557
3778,Reconstruction A,,,691.8978271484375,405.4676513671875,1759442325.2344975
3779,Reconstruction A,,,647.2020263671875,405.4676513671875,1759442331.3629344
3780,Reconstruction B,,,654.2786865234375,1071.4130859375,1759442337.882698
3781,Reconstruction B,,,648.16015625,905.327880859375,1759442344.0075855
3782,Reconstruction A,,,953.4862670898438,403.6817321777344,1759442350.4203324
3783,Reconstruction A,,,2929.564208984375,405.4676513671875,1759442356.5507038
3784,Reconstruction A,,,2929.25439453125,1292.963623046875,1759442363.081289
3785,Reconstruction B,,,919.27880859375,1104.86474609375,1759442369.2674778
3786,Reconstruction B,,,831.6724853515625,1409.1492919921875,1759442375.56045
3787,Reconstruction A,,,1065.093994140625,840.4187622070312,1759442381.9795601
3788,Reconstruction A,,,1005.435791015625,709.8792724609375,1759442388.6522222
3789,Reconstruction A,,,2929.564208984375,403.6817321777344,1759442394.8523285
3790,Reconstruction A,,,773.956787109375,403.6572265625,1759442401.083588
3791,Reconstruction B,,,932.6779174804688,1395.58349609375,1759442407.7288897
3792,Reconstruction A,,,1070.318359375,403.70355224609375,1759442414.1992304
3793,Reconstruction B,,,921.7072143554688,984.312255859375,1759442420.3383057
3794,Reconstruction B,,,842.3040771484375,1450.2479248046875,1759442426.83834
3795,Reconstruction A,,,961.6065673828125,403.66375732421875,1759442433.0448763
3796,Reconstruction B,,,615.3010864257812,2274.861572265625,1759442439.5652764
3797,Reconstruction B,,,1297.8521728515625,1857.0762939453125,1759442446.1138134
3798,Reconstruction A,,,1093.6585693359375,403.6817321777344,1759442452.474469
3799,Reconstruction A,,,1321.1820068359375,405.4676513671875,1759442458.6536162
3800,Reconstruction A,,,2929.564208984375,772.1334838867188,1759442465.7548594
3801,Reconstruction A,,,725.9718627929688,579.2874145507812,1759442472.1712027
3802,Reconstruction B,,,645.1041259765625,1102.5142822265625,1759442478.8010192
3803,Reconstruction A,,,1248.4583740234375,721.6285400390625,1759442485.0429037
3804,Reconstruction A,,,880.5350341796875,747.9569091796875,1759442491.939149
3805,Reconstruction A,,,2929.564208984375,405.4676513671875,1759442498.1022022
3806,Reconstruction A,,,1056.30859375,405.4676513671875,1759442504.603547
3807,Reconstruction A,,,843.9386596679688,680.6600952148438,1759442510.8646286
3808,Reconstruction B,,,634.3173828125,1517.41748046875,1759442517.469308
3809,Reconstruction A,,,1100.9384765625,405.4676513671875,1759442523.6938553
3810,Reconstruction A,,,2929.564208984375,1009.2257080078125,1759442530.2422266
3811,Reconstruction A,,,725.7747192382812,617.1622924804688,1759442536.5185668
3812,Reconstruction B,,,554.0825805664062,1142.39208984375,1759442543.1719468
3813,Reconstruction A,,,829.0159912109375,779.7450561523438,1759442549.4614296
3814,Reconstruction A,,,605.0335083007812,403.6817321777344,1759442556.2115676
3815,Reconstruction B,,,789.6483764648438,987.9688720703125,1759442562.5767045
3816,Reconstruction A,,,919.5005493164062,620.8327026367188,1759442569.2042212
3817,Reconstruction A,,,698.4620361328125,405.4676513671875,1759442575.6411502
3818,Reconstruction A,,,518.8670654296875,405.4676513671875,1759442581.996084
3819,Reconstruction A,,,518.0913696289062,403.6675720214844,1759442588.270146
3820,Reconstruction A,,,819.89453125,405.4676513671875,1759442594.4932544
3821,Reconstruction B,,,196.91761779785156,403.66375732421875,1759442601.3254454
3822,Reconstruction A,,,811.5656127929688,405.4676513671875,1759442607.723089
3823,Reconstruction A,,,1615.471923828125,405.4676513671875,1759442613.988078
3824,Reconstruction B,,,1123.4989013671875,1425.5750732421875,1759442620.5705976
3825,Reconstruction B,,,851.2296142578125,1106.4613037109375,1759442627.3662555
3826,Reconstruction A,,,880.2669677734375,403.6817321777344,1759442633.6466475
3827,Reconstruction A,,,2921.447021484375,403.7259521484375,1759442640.0245283
3828,Reconstruction A,,,1045.3853759765625,403.6817321777344,1759442646.270528
3829,Reconstruction B,,,447.0198669433594,1086.5679931640625,1759442653.083681
3830,Reconstruction A,,,685.8573608398438,405.4676513671875,1759442659.231597
3831,Reconstruction B,,,812.6575317382812,1926.861328125,1759442665.6306272
3832,Reconstruction A,,,1386.3504638671875,768.9998168945312,1759442671.8484733
3833,Reconstruction A,,,591.87646484375,408.30352783203125,1759442678.5224175
3834,Reconstruction A,,,1824.2344970703125,405.0648193359375,1759442684.9324663
3835,Reconstruction B,,,860.8533325195312,2097.950439453125,1759442691.5725183
3836,Reconstruction A,,,1646.4432373046875,405.0566101074219,1759442698.1184566
3837,Reconstruction A,,,755.9031982421875,708.6502685546875,1759442705.6442547
3838,Reconstruction A,,,580.199462890625,405.0648193359375,1759442711.8719056
3839,Reconstruction B,,,444.50146484375,891.3341064453125,1759442718.6028929
3840,Reconstruction B,,,421.7440490722656,1375.4761962890625,1759442725.1688626
3841,Reconstruction A,,,915.5747680664062,405.0604553222656,1759442731.3979335
3842,Reconstruction B,,,1011.1085205078125,2129.085693359375,1759442737.754014
3843,Reconstruction A,,,1357.735595703125,405.0746154785156,1759442744.3584611
3844,Reconstruction A,,,736.2897338867188,406.8605041503906,1759442750.7431896
3845,Reconstruction A,,,1127.162353515625,406.8605041503906,1759442757.239724
3846,Reconstruction A,,,845.2745361328125,735.3870239257812,1759442763.538433
3847,Reconstruction A,,,797.1841430664062,405.0566101074219,1759442770.0752041
3848,Reconstruction B,,,746.0524291992188,1281.3193359375,1759442776.4302013
3849,Reconstruction A,,,684.9102172851562,406.8605041503906,1759442782.8458748
3850,Reconstruction A,,,782.1974487304688,587.7838134765625,1759442789.07765
3851,Reconstruction B,,,712.7249755859375,1578.0252685546875,1759442795.6891563
3852,Reconstruction A,,,930.6987915039062,405.0746154785156,1759442802.1984723
3853,Reconstruction A,,,1850.8116455078125,705.1093139648438,1759442808.8910744
3854,Reconstruction B,,,560.277099609375,590.172607421875,1759442815.6636233
3855,Reconstruction A,,,1194.678955078125,816.6694946289062,1759442822.52442
3856,Reconstruction A,,,647.216552734375,405.0691833496094,1759442828.7082741
3857,Reconstruction B,,,640.6483154296875,1260.3990478515625,1759442835.618277
3858,Reconstruction A,,,706.8649291992188,406.8605041503906,1759442842.208835
3859,Reconstruction B,,,862.8076782226562,1468.3924560546875,1759442848.7993374
3860,Reconstruction A,,,811.5758666992188,406.8605041503906,1759442855.0450265
3861,Reconstruction B,,,734.5258178710938,941.815673828125,1759442862.0398197
3862,Reconstruction A,,,603.2079467773438,406.8605041503906,1759442868.1877475
3863,Reconstruction B,,,286.1633605957031,405.0566101074219,1759442874.6825778
3864,Reconstruction A,,,2497.5400390625,406.8605041503906,1759442880.8158793
3865,Reconstruction A,,,1338.9415283203125,848.6427001953125,1759442887.630169
3866,Reconstruction B,,,667.5071411132812,2109.239013671875,1759442894.028032
3867,Reconstruction A,,,1300.922119140625,405.0669860839844,1759442900.5869164
3868,Reconstruction B,,,259.4964294433594,1092.399658203125,1759442907.1043153
3869,Reconstruction B,,,116.03009033203125,406.8605041503906,1759442913.3669596
3870,Reconstruction A,,,2497.5400390625,2288.85009765625,1759442920.463352
3871,Reconstruction A,,,1493.181884765625,406.8605041503906,1759442926.7647145
3872,Reconstruction B,,,679.2915649414062,1110.2125244140625,1759442933.3432493
3873,Reconstruction A,,,829.7232666015625,405.0746154785156,1759442939.577279
3874,Reconstruction A,,,902.0751342773438,406.8605041503906,1759442945.8369765
3875,Reconstruction A,,,447.8181457519531,405.0746154785156,1759442952.3303936
3876,Reconstruction A,,,626.3447875976562,405.0746154785156,1759442958.7316852
3877,Reconstruction A,,,1045.1490478515625,406.8605041503906,1759442964.9955125
3878,Reconstruction B,,,741.188720703125,1284.9886474609375,1759442971.4606876
3879,Reconstruction B,,,714.850830078125,2166.37841796875,1759442978.1714177
3880,Reconstruction A,,,1259.74267578125,406.8605041503906,1759442984.7535803
3881,Reconstruction A,,,752.1605834960938,405.0566101074219,1759442990.9464893
3882,Reconstruction A,,,2921.447021484375,405.1187744140625,1759442997.5317473
3883,Reconstruction A,,,1847.5693359375,406.8605041503906,1759443003.826238
3884,Reconstruction B,,,580.6278076171875,1274.3203125,1759443010.2219944
3885,Reconstruction B,,,348.37725830078125,1010.1841430664062,1759443016.771988
3886,Reconstruction B,,,729.6000366210938,1086.923583984375,1759443023.3825283
3887,Reconstruction B,,,847.33056640625,1817.5369873046875,1759443029.737219
3888,Reconstruction B,,,599.7136840820312,910.4912719726562,1759443036.5233402
3889,Reconstruction A,,,731.9085693359375,405.0746154785156,1759443042.7764368
3890,Reconstruction B,,,704.7467651367188,1935.7974853515625,1759443049.3866084
3891,Reconstruction A,,,1323.8011474609375,1105.939697265625,1759443055.900905
3892,Reconstruction A,,,788.0432739257812,406.8605041503906,1759443062.3634882
3893,Reconstruction B,,,816.6698608398438,1244.9775390625,1759443068.5605445
3894,Reconstruction A,,,1183.260009765625,405.0746154785156,1759443074.960168
3895,Reconstruction A,,,774.3129272460938,405.0746154785156,1759443081.259032
3896,Reconstruction A,,,894.5186157226562,405.0566101074219,1759443087.5720713
3897,Reconstruction A,,,557.0491333007812,406.8605041503906,1759443093.7046545
3898,Reconstruction B,,,848.8968505859375,1381.19580078125,1759443100.188804
3899,Reconstruction B,,,498.07794189453125,1003.936279296875,1759443106.4288738
3900,Reconstruction B,,,690.31005859375,1474.9390869140625,1759443112.8760023
3901,Reconstruction A,,,753.94287109375,406.8605041503906,1759443119.0925417
3902,Reconstruction B,,,1026.23876953125,3035.875244140625,1759443125.2692668
3903,Reconstruction A,,,1986.071044921875,1394.7720947265625,1759443131.5833428
3904,Reconstruction B,,,637.6153564453125,1073.9393310546875,1759443138.0600019
3905,Reconstruction A,,,849.0173950195312,406.8605041503906,1759443144.2440693
3906,Reconstruction A,,,851.4402465820312,405.0746154785156,1759443150.6913462
3907,Reconstruction A,,,862.0994873046875,406.8605041503906,1759443156.9736688
3908,Reconstruction A,,,885.7759399414062,405.0746154785156,1759443163.4564402
3909,Reconstruction A,,,1078.201416015625,405.0746154785156,1759443169.8142192
3910,Reconstruction B,,,924.6555786132812,1102.5086669921875,1759443176.5313563
3911,Reconstruction A,,,823.4948120117188,405.0746154785156,1759443182.841154
3912,Tie,,,951.06201171875,955.032470703125,1759443189.4229498
3913,Reconstruction A,,,834.150634765625,406.8605041503906,1759443195.7229638
3914,Reconstruction B,,,523.5634765625,1322.35498046875,1759443202.6772287
3915,Reconstruction A,,,945.6019287109375,406.8605041503906,1759443209.2356606
3916,Reconstruction A,,,426.6841735839844,417.5587158203125,1759443215.6506631
3917,Reconstruction A,,,1386.862548828125,1114.5970458984375,1759443222.6181684
3918,Reconstruction A,,,699.0419311523438,403.66375732421875,1759443228.8871055
3919,Reconstruction B,,,685.6392822265625,1455.53466796875,1759443235.4388447
3920,Reconstruction B,,,613.5443115234375,642.1664428710938,1759443241.570118
3921,Reconstruction A,,,760.2027587890625,405.4676513671875,1759443248.11495
3922,Reconstruction A,,,630.751708984375,405.4676513671875,1759443254.546094
3923,Reconstruction A,,,2929.25439453125,1054.008056640625,1759443261.5564477
3924,Reconstruction A,,,736.661376953125,405.4676513671875,1759443267.7418249
3925,Reconstruction A,,,1232.321044921875,704.9738159179688,1759443274.363982
3926,Reconstruction A,,,568.7577514648438,405.4676513671875,1759443280.794513
3927,Reconstruction B,,,594.5885620117188,835.6952514648438,1759443287.0806093
3928,Reconstruction A,,,555.0623779296875,103.88126373291016,1759443293.32782
3929,Reconstruction A,,,1184.6923828125,1021.916015625,1759443299.9989445
3930,Reconstruction B,,,828.20361328125,1050.0252685546875,1759443306.3045952
3931,Reconstruction B,,,765.9332275390625,1368.4224853515625,1759443312.9027603
3932,Reconstruction A,,,1372.5938720703125,454.2977294921875,1759443319.0832355
3933,Reconstruction B,,,1034.1671142578125,1604.3194580078125,1759443325.4491956
3934,Reconstruction B,,,909.0678100585938,1507.9901123046875,1759443331.7499921
3935,Reconstruction A,,,1040.68701171875,403.6790466308594,1759443338.3656318
3936,Reconstruction A,,,744.9898681640625,403.66375732421875,1759443344.7012346
3937,Reconstruction A,,,682.1820068359375,403.67193603515625,1759443351.077943
3938,Reconstruction B,,,603.0166625976562,1114.584228515625,1759443357.6927917
3939,Reconstruction A,,,794.580322265625,405.4676513671875,1759443364.0226855
3940,Reconstruction A,,,745.0946655273438,405.4676513671875,1759443370.3083103
3941,Reconstruction B,,,916.8584594726562,1349.1083984375,1759443376.5891798
3942,Reconstruction B,,,637.13818359375,951.1643676757812,1759443383.2301311
3943,Reconstruction A,,,870.4579467773438,403.6817321777344,1759443389.5157526
3944,Reconstruction A,,,1103.2076416015625,405.4676513671875,1759443395.9814303
3945,Reconstruction A,,,643.6783447265625,405.4676513671875,1759443402.263353
3946,Reconstruction A,,,689.7012939453125,403.6817321777344,1759443408.860765
3947,Reconstruction B,,,884.169189453125,1426.3419189453125,1759443415.0753648
3948,Reconstruction A,,,786.4125366210938,513.2161865234375,1759443421.383683
3949,Reconstruction A,,,471.395263671875,403.66375732421875,1759443427.6476486
3950,Reconstruction A,,,746.017333984375,103.88126373291016,1759443433.845589
3951,Tie,,,1381.7403564453125,1380.076171875,1759443445.6453123
3952,Reconstruction A,,,901.4883422851562,405.4676513671875,1759443452.324935
3953,Reconstruction B,,,785.6414184570312,1047.55419921875,1759443458.7447867
3954,Reconstruction A,,,870.4579467773438,405.4676513671875,1759443465.0716233
3955,Reconstruction A,,,706.5269775390625,405.4676513671875,1759443471.3671467
3956,Reconstruction B,,,933.24560546875,1517.498291015625,1759443477.6345606
3957,Reconstruction A,,,861.576904296875,403.6817321777344,1759443483.9571958
3958,Reconstruction A,,,653.4691772460938,137.3251495361328,1759443490.192045
3959,Tie,,,1302.4002685546875,1324.8734130859375,1759443496.720374
3960,Reconstruction A,,,941.228759765625,405.4676513671875,1759443502.9184797
3961,Reconstruction A,,,2921.447021484375,808.9005737304688,1759443509.477643
3962,Reconstruction A,,,2921.447021484375,403.6817321777344,1759443515.7146053
3963,Reconstruction B,,,849.1046142578125,1569.4871826171875,1759443522.4407878
3964,Reconstruction A,,,834.7672729492188,405.4676513671875,1759443528.6868646
3965,Reconstruction B,,,983.365966796875,1421.066162109375,1759443534.6426005
3966,Reconstruction A,,,3198.495361328125,955.2509765625,1759443541.0807772
3967,Reconstruction B,,,822.7650146484375,1839.2039794921875,1759443547.431127
3968,Reconstruction A,,,1026.498046875,456.8606872558594,1759443553.8033402
3969,Reconstruction A,,,2505.933349609375,561.1156616210938,1759443560.2417004
3970,Reconstruction A,,,1080.287841796875,405.4676513671875,1759443566.6070838
3971,Reconstruction B,,,954.8231811523438,1714.6142578125,1759443573.0589614
3972,Reconstruction A,,,1278.56640625,1104.5819091796875,1759443579.8335576
3973,Reconstruction A,,,798.607177734375,403.6817321777344,1759443586.1645026
3974,Reconstruction A,,,2929.564208984375,900.2105102539062,1759443592.6057327
3975,Reconstruction A,,,686.1055297851562,403.6817321777344,1759443598.8412275
3976,Reconstruction A,,,802.1228637695312,403.6817321777344,1759443605.926294
3977,Reconstruction A,,,736.0834350585938,403.6817321777344,1759443612.2461836
3978,Reconstruction A,,,2921.447021484375,617.8623046875,1759443618.6382427
3979,Reconstruction A,,,606.4951782226562,525.6229858398438,1759443624.9953496
3980,Reconstruction A,,,818.5696411132812,405.4676513671875,1759443631.6397257
3981,Reconstruction A,,,711.1283569335938,403.6817321777344,1759443638.0067327
3982,Reconstruction B,,,1166.0281982421875,1574.997802734375,1759443644.734361
3983,Reconstruction A,,,854.3518676757812,405.4676513671875,1759443650.9674015
3984,Reconstruction A,,,526.6214599609375,405.4676513671875,1759443657.4833052
3985,Reconstruction A,,,997.5474243164062,405.4676513671875,1759443663.7254162
3986,Reconstruction B,,,936.505615234375,1112.297607421875,1759443670.0065484
3987,Reconstruction A,,,1260.3277587890625,403.7259521484375,1759443676.288703
3988,Reconstruction A,,,1383.4801025390625,137.3251495361328,1759443682.7338526
3989,Reconstruction A,,,1052.44482421875,403.67193603515625,1759443688.9163039
3990,Reconstruction B,,,391.3980712890625,769.8433837890625,1759443695.7293289
3991,Reconstruction B,,,727.0032958984375,1588.5313720703125,1759443702.2573245
3992,Reconstruction A,,,2497.5400390625,844.683349609375,1759443708.591499
3993,Reconstruction A,,,1226.5743408203125,1143.6055908203125,1759443714.8917902
3994,Reconstruction B,,,764.990234375,5005.80126953125,1759443721.4678302
3995,Reconstruction A,,,901.9248657226562,405.4676513671875,1759443727.8439736
3996,Reconstruction A,,,946.485107421875,567.7269287109375,1759443734.2302096
3997,Reconstruction B,,,591.9482421875,1078.77294921875,1759443740.6551592
3998,Tie,,,1112.6929931640625,1110.2132568359375,1759443746.9049098
3999,Reconstruction B,,,796.8948974609375,989.026123046875,1759443753.143577
4000,Reconstruction B,,,901.1448364257812,1268.9541015625,1759443759.4302135
4001,Reconstruction A,,,708.1455078125,561.0294799804688,1759443765.7831655
4002,Reconstruction B,,,1014.7041625976562,1199.8109130859375,1759443772.30833
4003,Reconstruction B,,,1005.913818359375,1082.8878173828125,1759443784.234606
4004,Reconstruction A,,,751.8875122070312,403.6817321777344,1759443790.4845905
4005,Reconstruction A,,,654.6668701171875,403.6817321777344,1759443796.9688797
4006,Reconstruction A,,,515.1326904296875,405.4676513671875,1759443803.212898
4007,Reconstruction B,,,1190.18115234375,1545.995361328125,1759443809.7610555
4008,Reconstruction B,,,965.8310546875,1995.2369384765625,1759443816.0240223
4009,Reconstruction A,,,610.53173828125,403.6817321777344,1759443822.488657
4010,Reconstruction A,,,667.0355224609375,405.4676513671875,1759443828.733899
4011,Reconstruction A,,,939.9125366210938,403.70355224609375,1759443834.9663246
4012,Reconstruction A,,,2094.27490234375,856.6251831054688,1759443841.2380915
4013,Reconstruction B,,,715.3431396484375,1021.916015625,1759443847.5470817
4014,Reconstruction B,,,828.20361328125,1525.5960693359375,1759443854.177248
4015,Reconstruction A,,,1369.674560546875,403.66375732421875,1759443860.647131
4016,Reconstruction B,,,594.619873046875,737.3477783203125,1759443866.9770172
4017,Reconstruction B,,,702.8740844726562,1107.8448486328125,1759443873.5038233
4018,Reconstruction A,,,855.5528564453125,702.0166625976562,1759443879.7497563
4019,Reconstruction B,,,620.6507568359375,904.330322265625,1759443886.3855026
4020,Reconstruction A,,,653.5501098632812,592.9857788085938,1759443892.6352668
4021,Reconstruction B,,,701.9390869140625,896.3599853515625,1759443898.82206
4022,Reconstruction B,,,681.3161010742188,1498.7840576171875,1759443905.1522884
4023,Reconstruction A,,,2497.5400390625,405.4676513671875,1759443911.7791762
4024,Reconstruction A,,,2921.447021484375,1253.365478515625,1759443918.0944693
4025,Reconstruction A,,,1065.237548828125,801.1306762695312,1759443924.7606366
4026,Reconstruction A,,,699.7337036132812,605.9893798828125,1759443931.1870265
4027,Reconstruction A,,,848.9202880859375,403.6817321777344,1759443937.7529192
4028,Reconstruction A,,,712.1549682617188,405.4676513671875,1759443944.6171503
4029,Reconstruction B,,,1176.4246826171875,1441.37451171875,1759443950.921616
4030,Reconstruction A,,,1120.9898681640625,403.70355224609375,1759443957.5935402
4031,Reconstruction A,,,1905.089111328125,403.66375732421875,1759443963.8997543
4032,Reconstruction A,,,1156.0943603515625,405.4676513671875,1759443970.2198675
4033,Reconstruction B,,,819.7496337890625,1533.7249755859375,1759443976.520705
4034,Reconstruction A,,,870.9661254882812,405.4676513671875,1759443983.129636
4035,Reconstruction B,,,774.3930053710938,1102.970703125,1759443989.9138248
4036,Reconstruction B,,,856.4383544921875,1703.639892578125,1759443996.0916028
4037,Reconstruction B,,,905.4848022460938,3349.50244140625,1759444002.4391212
4038,Reconstruction A,,,1657.9608154296875,405.4676513671875,1759444008.617723
4039,Reconstruction A,,,2929.25439453125,892.7879638671875,1759444014.8056483
4040,Reconstruction A,,,823.4795532226562,405.4676513671875,1759444021.3569906
4041,Reconstruction A,,,1145.0218505859375,892.0526733398438,1759444027.5942972
4042,Reconstruction B,,,447.30743408203125,833.576171875,1759444034.3001184
4043,Reconstruction A,,,889.1072998046875,701.62646484375,1759444040.6214862
4044,Reconstruction B,,,227.70785522460938,1080.36962890625,1759444047.521626
4045,Reconstruction A,,,829.8177490234375,405.4676513671875,1759444053.7264094
4046,Reconstruction A,,,505.60888671875,405.4676513671875,1759444061.0285141
4047,Reconstruction A,,,977.0390625,899.7139892578125,1759444067.514884
4048,Reconstruction A,,,869.3563232421875,405.4676513671875,1759444073.8742776
4049,Reconstruction A,,,873.1564331054688,405.4676513671875,1759444080.074885
4050,Reconstruction B,,,1415.52197265625,1854.0191650390625,1759444086.1016037
4051,Tie,,,966.9945678710938,950.7272338867188,1759444097.6476567
4052,Reconstruction B,,,814.1736450195312,3790.039794921875,1759444104.2734318
4053,Reconstruction A,,,2353.67138671875,403.66375732421875,1759444110.775242
4054,Reconstruction B,,,725.5010986328125,2447.026611328125,1759444117.4870086
4055,Reconstruction A,,,2122.2626953125,96.63368225097656,1759444124.1028385
4056,Reconstruction A,,,1640.2744140625,1089.3681640625,1759444130.8857827
4057,Reconstruction A,,,751.3887939453125,405.4676513671875,1759444137.3798647
4058,Reconstruction A,,,1147.869873046875,405.4676513671875,1759444143.6120255
4059,Reconstruction A,,,3400.297119140625,403.66375732421875,1759444150.1097453
4060,Reconstruction A,,,532.0299682617188,405.4676513671875,1759444156.4266996
4061,Reconstruction B,,,631.0255737304688,1997.4727783203125,1759444163.037859
4062,Reconstruction B,,,1345.7923583984375,1452.16845703125,1759444169.6340272
4063,Reconstruction A,,,1101.9375,405.4676513671875,1759444176.1968987
4064,Reconstruction A,,,592.6788330078125,405.4676513671875,1759444182.4391818
4065,Reconstruction A,,,1492.6087646484375,405.4676513671875,1759444189.106286
4066,Reconstruction B,,,548.3482666015625,821.0180053710938,1759444195.7617066
4067,Reconstruction B,,,563.8886108398438,837.8182983398438,1759444202.158468
4068,Reconstruction A,,,487.95623779296875,405.4676513671875,1759444208.5617807
4069,Reconstruction A,,,958.3472900390625,403.6926574707031,1759444214.7587647
4070,Tie,,,1040.26904296875,1055.478271484375,1759444221.05801
4071,Reconstruction B,,,890.4417724609375,1157.18017578125,1759444227.5888803
4072,Reconstruction B,,,672.7444458007812,2399.167236328125,1759444233.88424
4073,Reconstruction A,,,881.1203002929688,716.24462890625,1759444240.500593
4074,Reconstruction A,,,602.0997924804688,403.6817321777344,1759444246.8114345
4075,Reconstruction A,,,607.1085205078125,405.4676513671875,1759444253.19155
4076,Reconstruction B,,,737.0296630859375,1553.48876953125,1759444259.9847622
4077,Reconstruction A,,,773.8477172851562,403.6675720214844,1759444266.2858722
4078,Reconstruction B,,,630.0328369140625,790.3309936523438,1759444272.820494
4079,Reconstruction B,,,814.321533203125,962.9931030273438,1759444279.4167087
4080,Reconstruction B,,,630.3351440429688,2193.4052734375,1759444285.7954304
4081,Reconstruction A,,,1323.0423583984375,1118.66943359375,1759444292.388285
4082,Reconstruction A,,,829.7487182617188,405.4676513671875,1759444298.6016889
4083,Reconstruction A,,,821.6983032226562,405.4676513671875,1759444305.730929
4084,Reconstruction B,,,832.5111083984375,909.0969848632812,1759444312.36835
4085,Reconstruction B,,,1040.765625,2359.771728515625,1759444318.983514
4086,Reconstruction A,,,1530.441650390625,403.6817321777344,1759444325.1773067
4087,Reconstruction B,,,592.5943603515625,1013.991943359375,1759444331.4580433
4088,Reconstruction A,,,725.2068481445312,403.6817321777344,1759444337.7957487
4089,Reconstruction B,,,1686.5433349609375,1790.155517578125,1759444349.9036663
4090,Reconstruction A,,,1262.72802734375,486.6849670410156,1759444356.144362
4091,Reconstruction B,,,637.080810546875,828.8882446289062,1759444362.7577782
4092,Reconstruction A,,,791.7233276367188,405.4676513671875,1759444369.0249536
4093,Reconstruction B,,,826.3555908203125,1205.4072265625,1759444375.6365688
4094,Reconstruction A,,,823.2871704101562,405.4676513671875,1759444381.8490953
4095,Reconstruction A,,,770.962646484375,405.4676513671875,1759444388.1985366
